taxon_id,scientific_name,rank,target_class,match_type
45090,Lasiopodomys brandtii,species,cricetidae family,family
45089,Lasiopodomys fuscus,species,cricetidae family,family
45088,Lasiopodomys mandarinus,species,cricetidae family,family
45819,Lemmiscus,genus,cricetidae family,family
45820,Lemmiscus curtatus,species,cricetidae family,family
1626204,Lemmiscus curtatus curtatus,subspecies,cricetidae family,family
1626205,Lemmiscus curtatus intermedius,subspecies,cricetidae family,family
1626209,Lemmiscus curtatus levidensis,subspecies,cricetidae family,family
1626206,Lemmiscus curtatus orbitus,subspecies,cricetidae family,family
1626207,Lemmiscus curtatus pallidus,subspecies,cricetidae family,family
1626208,Lemmiscus curtatus pauperrimus,subspecies,cricetidae family,family
45081,Lemmus,genus,cricetidae family,family
45082,Lemmus amurensis,species,cricetidae family,family
45083,Lemmus lemmus,species,cricetidae family,family
1431268,Lemmus nigripes,species,cricetidae family,family
1595011,Lemmus novosibiricus,species,cricetidae family,family
74477,Lemmus portenkoi,species,cricetidae family,family
45084,Lemmus sibiricus,species,cricetidae family,family
74478,Lemmus trimucronatus,species,cricetidae family,family
236635,Lemmus trimucronatus harroldi,subspecies,cricetidae family,family
236636,Lemmus trimucronatus nigripes,subspecies,cricetidae family,family
45020,Lenoxus,genus,cricetidae family,family
45021,Lenoxus apicalis,species,cricetidae family,family
71861,Loxodontomys,genus,cricetidae family,family
74527,Loxodontomys micropus,species,cricetidae family,family
74528,Loxodontomys pikumche,species,cricetidae family,family
71862,Lundomys,genus,cricetidae family,family
74529,Lundomys molitor,species,cricetidae family,family
45001,Megadontomys,genus,cricetidae family,family
45002,Megadontomys cryophilus,species,cricetidae family,family
45004,Megadontomys nelsoni,species,cricetidae family,family
45003,Megadontomys thomasi,species,cricetidae family,family
45797,Megalomys,genus,cricetidae family,family
1596219,Megalomys camerhogne,species,cricetidae family,family
45799,Megalomys desmarestii,species,cricetidae family,family
1431223,Megalomys georginae,species,cricetidae family,family
45798,Megalomys luciae,species,cricetidae family,family
71866,Megaoryzomys,genus,cricetidae family,family
74556,Megaoryzomys curioi,species,cricetidae family,family
44997,Melanomys,genus,cricetidae family,family
45000,Melanomys caliginosus,species,cricetidae family,family
1552171,Melanomys chrysomelas,species,cricetidae family,family
1552170,Melanomys columbianus,species,cricetidae family,family
1552169,Melanomys idoneus,species,cricetidae family,family
44998,Melanomys robustulus,species,cricetidae family,family
44999,Melanomys zunigae,species,cricetidae family,family
44916,Mesocricetus,genus,cricetidae family,family
44919,Mesocricetus auratus,species,cricetidae family,family
44917,Mesocricetus brandti,species,cricetidae family,family
44918,Mesocricetus newtoni,species,cricetidae family,family
44920,Mesocricetus raddei,species,cricetidae family,family
71867,Microakodontomys,genus,cricetidae family,family
74583,Microakodontomys transitorius,species,cricetidae family,family
44766,Microryzomys,genus,cricetidae family,family
44768,Microryzomys altissimus,species,cricetidae family,family
44767,Microryzomys minutus,species,cricetidae family,family
44259,Microtus,genus,cricetidae family,family
44324,Microtus abbreviatus,species,cricetidae family,family
237260,Microtus abbreviatus abbreviatus,subspecies,cricetidae family,family
237261,Microtus abbreviatus fisheri,subspecies,cricetidae family,family
882928,Microtus afghanus,species,cricetidae family,family
44282,Microtus agrestis,species,cricetidae family,family
74605,Microtus anatolicus,species,cricetidae family,family
44280,Microtus arvalis,species,cricetidae family,family
44279,Microtus bavaricus,species,cricetidae family,family
74606,Microtus brachycercus,species,cricetidae family,family
44325,Microtus breweri,species,cricetidae family,family
882927,Microtus bucharensis,species,cricetidae family,family
44277,Microtus cabrerae,species,cricetidae family,family
44326,Microtus californicus,species,cricetidae family,family
198432,Microtus californicus aequivocatus,subspecies,cricetidae family,family
1555765,Microtus californicus aestuarinus,subspecies,cricetidae family,family
346825,Microtus californicus californicus,subspecies,cricetidae family,family
1555766,Microtus californicus constrictus,subspecies,cricetidae family,family
342804,Microtus californicus eximius,subspecies,cricetidae family,family
198534,Microtus californicus grinnelli,subspecies,cricetidae family,family
237262,Microtus californicus halophilus,subspecies,cricetidae family,family
198548,Microtus californicus huperuthrus,subspecies,cricetidae family,family
1555767,Microtus californicus kernensis,subspecies,cricetidae family,family
1555768,Microtus californicus mariposae,subspecies,cricetidae family,family
210911,Microtus californicus mohavensis,subspecies,cricetidae family,family
1555769,Microtus californicus paludicola,subspecies,cricetidae family,family
1555770,Microtus californicus sanctidiegi,subspecies,cricetidae family,family
237263,Microtus californicus sanpabloensis,subspecies,cricetidae family,family
237264,Microtus californicus scirpensis,subspecies,cricetidae family,family
210913,Microtus californicus stephensi,subspecies,cricetidae family,family
210912,Microtus californicus vallicola,subspecies,cricetidae family,family
44333,Microtus canicaudus,species,cricetidae family,family
44332,Microtus chrotorrhinus,species,cricetidae family,family
237265,Microtus chrotorrhinus carolinensis,subspecies,cricetidae family,family
1054412,Microtus chrotorrhinus chrotorrhinus,subspecies,cricetidae family,family
74607,Microtus clarkei,species,cricetidae family,family
44278,Microtus daghestanicus,species,cricetidae family,family
74608,Microtus dogramacii,species,cricetidae family,family
1431621,Microtus drummondii,species,cricetidae family,family
1626158,Microtus drummondii admiraltiae,subspecies,cricetidae family,family
1626162,Microtus drummondii alcorni,subspecies,cricetidae family,family
1626163,Microtus drummondii aphrodemus,subspecies,cricetidae family,family
1626161,Microtus drummondii chihuahuensis,subspecies,cricetidae family,family
1626164,Microtus drummondii drummondii,subspecies,cricetidae family,family
1626165,Microtus drummondii finitus,subspecies,cricetidae family,family
1626166,Microtus drummondii funebris,subspecies,cricetidae family,family
1626167,Microtus drummondii insperatus,subspecies,cricetidae family,family
1626159,Microtus drummondii kincaidi,subspecies,cricetidae family,family
1626168,Microtus drummondii microcephalus,subspecies,cricetidae family,family
1626169,Microtus drummondii modestus,subspecies,cricetidae family,family
1626170,Microtus drummondii pullatus,subspecies,cricetidae family,family
1626171,Microtus drummondii rubidus,subspecies,cricetidae family,family
1626172,Microtus drummondii tananaensis,subspecies,cricetidae family,family
1626160,Microtus drummondii uligocola,subspecies,cricetidae family,family
1431620,Microtus dukecampbelli,species,cricetidae family,family
44276,Microtus duodecimcostatus,species,cricetidae family,family
1370877,Microtus elbeyli,species,cricetidae family,family
44293,Microtus evoronensis,species,cricetidae family,family
44281,Microtus felteni,species,cricetidae family,family
1431619,Microtus fingeri,species,cricetidae family,family
44292,Microtus fortis,species,cricetidae family,family
44299,Microtus gerbii,species,cricetidae family,family
44310,Microtus gregalis,species,cricetidae family,family
44263,Microtus guatemalensis,species,cricetidae family,family
44262,Microtus guentheri,species,cricetidae family,family
1280253,Microtus guentheri hartingi,subspecies,cricetidae family,family
1431863,Microtus hartingi,species,cricetidae family,family
1284224,Microtus henseli,species,cricetidae family,family
44261,Microtus hyperboreus,species,cricetidae family,family
74609,Microtus ilaeus,species,cricetidae family,family
44289,Microtus irani,species,cricetidae family,family
607189,Microtus kermanensis,species,cricetidae family,family
74610,Microtus kikuchii,species,cricetidae family,family
1431862,Microtus lavernedii,species,cricetidae family,family
74611,Microtus levis,species,cricetidae family,family
74612,Microtus liechtensteini,species,cricetidae family,family
1574921,Microtus liechtensteini bavaricus,subspecies,cricetidae family,family
1574923,Microtus liechtensteini liechtensteini,subspecies,cricetidae family,family
44286,Microtus limnophilus,species,cricetidae family,family
44307,Microtus longicaudus,species,cricetidae family,family
1613990,Microtus longicaudus abditus,subspecies,cricetidae family,family
1613991,Microtus longicaudus alticola,subspecies,cricetidae family,family
1613993,Microtus longicaudus angusticeps,subspecies,cricetidae family,family
1613994,Microtus longicaudus baileyi,subspecies,cricetidae family,family
1613995,Microtus longicaudus bernardinus,subspecies,cricetidae family,family
237266,Microtus longicaudus coronarius,subspecies,cricetidae family,family
1613996,Microtus longicaudus halli,subspecies,cricetidae family,family
1613997,Microtus longicaudus incanus,subspecies,cricetidae family,family
1613998,Microtus longicaudus latus,subspecies,cricetidae family,family
237267,Microtus longicaudus leucophaeus,subspecies,cricetidae family,family
1613999,Microtus longicaudus littoralis,subspecies,cricetidae family,family
1613989,Microtus longicaudus longicaudus,subspecies,cricetidae family,family
1614000,Microtus longicaudus macurus,subspecies,cricetidae family,family
1614001,Microtus longicaudus sierrae,subspecies,cricetidae family,family
1614002,Microtus longicaudus vellerosus,subspecies,cricetidae family,family
44302,Microtus lusitanicus,species,cricetidae family,family
44285,Microtus majori,species,cricetidae family,family
44284,Microtus maximowiczii,species,cricetidae family,family
44329,Microtus mexicanus,species,cricetidae family,family
198521,Microtus mexicanus fulviventer,subspecies,cricetidae family,family
198523,Microtus mexicanus fundatus,subspecies,cricetidae family,family
198578,Microtus mexicanus madrensis,subspecies,cricetidae family,family
198596,Microtus mexicanus mexicanus,subspecies,cricetidae family,family
198610,Microtus mexicanus neveriae,subspecies,cricetidae family,family
198617,Microtus mexicanus ocotensis,subspecies,cricetidae family,family
198637,Microtus mexicanus phaeus,subspecies,cricetidae family,family
198656,Microtus mexicanus salvus,subspecies,cricetidae family,family
198668,Microtus mexicanus subsimus,subspecies,cricetidae family,family
74613,Microtus middendorffii,species,cricetidae family,family
44316,Microtus miurus,species,cricetidae family,family
1431267,Microtus mogollonensis,species,cricetidae family,family
225150,Microtus mogollonensis,species,cricetidae family,family
1626200,Microtus mogollonensis guadalupensis,subspecies,cricetidae family,family
237268,Microtus mogollonensis hualpaiensis,subspecies,cricetidae family,family
1626201,Microtus mogollonensis hualpaiensis,subspecies,cricetidae family,family
237269,Microtus mogollonensis mogollonensis,subspecies,cricetidae family,family
1626202,Microtus mogollonensis mogollonensis,subspecies,cricetidae family,family
237270,Microtus mogollonensis navaho,subspecies,cricetidae family,family
1626203,Microtus mogollonensis navaho,subspecies,cricetidae family,family
44267,Microtus mongolicus,species,cricetidae family,family
44315,Microtus montanus,species,cricetidae family,family
1127758,Microtus montanus amosus,subspecies,cricetidae family,family
237271,Microtus montanus arizonensis,subspecies,cricetidae family,family
1127759,Microtus montanus canescens,subspecies,cricetidae family,family
1626177,Microtus montanus caryi,subspecies,cricetidae family,family
1127760,Microtus montanus codiensis,subspecies,cricetidae family,family
1127761,Microtus montanus dutcheri,subspecies,cricetidae family,family
237272,Microtus montanus fucosus,subspecies,cricetidae family,family
1127762,Microtus montanus fusus,subspecies,cricetidae family,family
